2025-04-04 17:54:34,619 [INFO] Epoch 40: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0143, max_val_accuracy=0.9333, train_times=492
2025-04-04 17:54:35,627 [INFO] Epoch 41: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0136, max_val_accuracy=0.9333, train_times=504
2025-04-04 17:54:36,630 [INFO] Epoch 42: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0190, max_val_accuracy=0.9333, train_times=516
2025-04-04 17:54:37,638 [INFO] Epoch 43: device=cuda:1, max_train_accuracy=0.8361, loss = 0.0255, max_val_accuracy=0.9333, train_times=528
2025-04-04 17:54:38,647 [INFO] Epoch 44: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0259, max_val_accuracy=0.9333, train_times=540
2025-04-04 17:54:39,662 [INFO] Epoch 45: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0121, max_val_accuracy=0.9333, train_times=552
2025-04-04 17:54:40,676 [INFO] Epoch 46: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0143, max_val_accuracy=0.9333, train_times=564
2025-04-04 17:54:41,678 [INFO] Epoch 47: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0132, max_val_accuracy=0.9333, train_times=576
2025-04-04 17:54:42,692 [INFO] Epoch 48: device=cuda:1, max_train_accuracy=0.9836, loss = 0.0136, max_val_accuracy=0.9333, train_times=588
2025-04-04 17:54:43,700 [INFO] Epoch 49: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0179, max_val_accuracy=0.9333, train_times=600
2025-04-04 17:54:44,708 [INFO] Epoch 50: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0159, max_val_accuracy=0.9333, train_times=612
2025-04-04 17:54:45,722 [INFO] Epoch 51: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0121, max_val_accuracy=0.9333, train_times=624
2025-04-04 17:54:46,729 [INFO] Epoch 52: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0159, max_val_accuracy=0.9333, train_times=636
2025-04-04 17:54:47,729 [INFO] Epoch 53: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0129, max_val_accuracy=0.9333, train_times=648
2025-04-04 17:54:48,731 [INFO] Epoch 54: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0177, max_val_accuracy=0.9333, train_times=660
2025-04-04 17:54:49,737 [INFO] Epoch 55: device=cuda:1, max_train_accuracy=0.8689, loss = 0.0220, max_val_accuracy=0.9333, train_times=672
2025-04-04 17:54:50,747 [INFO] Epoch 56: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0189, max_val_accuracy=0.9346, train_times=684
2025-04-04 17:54:51,754 [INFO] Epoch 57: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0107, max_val_accuracy=0.9346, train_times=696
2025-04-04 17:54:52,771 [INFO] Epoch 58: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0143, max_val_accuracy=0.9346, train_times=708
2025-04-04 17:54:53,777 [INFO] Epoch 59: device=cuda:1, max_train_accuracy=0.8689, loss = 0.0231, max_val_accuracy=0.9346, train_times=720
2025-04-04 17:54:54,792 [INFO] Epoch 60: device=cuda:1, max_train_accuracy=0.9016, loss = 0.0194, max_val_accuracy=0.9346, train_times=732
2025-04-04 17:54:55,795 [INFO] Epoch 61: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0153, max_val_accuracy=0.9346, train_times=744
2025-04-04 17:54:56,812 [INFO] Epoch 62: device=cuda:1, max_train_accuracy=0.9672, loss = 0.0159, max_val_accuracy=0.9346, train_times=756
2025-04-04 17:54:57,818 [INFO] Epoch 63: device=cuda:1, max_train_accuracy=0.9344, loss = 0.0155, max_val_accuracy=0.9346, train_times=768
2025-04-04 17:54:58,831 [INFO] Epoch 64: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0132, max_val_accuracy=0.9346, train_times=780
2025-04-04 17:54:59,839 [INFO] Epoch 65: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0187, max_val_accuracy=0.9346, train_times=792
2025-04-04 17:55:00,841 [INFO] Epoch 66: device=cuda:1, max_train_accuracy=0.9180, loss = 0.0219, max_val_accuracy=0.9346, train_times=804
2025-04-04 17:55:01,837 [INFO] Epoch 67: device=cuda:1, max_train_accuracy=0.8525, loss = 0.0234, max_val_accuracy=0.9346, train_times=816
2025-04-04 17:55:02,841 [INFO] Epoch 68: device=cuda:1, max_train_accuracy=0.8361, loss = 0.0285, max_val_accuracy=0.9346, train_times=828
2025-04-04 17:55:03,831 [INFO] Epoch 69: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0181, max_val_accuracy=0.9346, train_times=840
2025-04-04 17:55:04,850 [INFO] Epoch 70: device=cuda:1, max_train_accuracy=0.9508, loss = 0.0120, max_val_accuracy=0.9346, train_times=852
